,No attack,Word level [ALL],Word level [en],Word level [de],Word level [fr],Word level [ja],Word level [pt],Word level [zh_cn]
perplexity,3.956491880667837,82034.18567874306,482.84512823004474,254.3076741469534,131.08431371889617,518.0111576582256,193.22046005851345,272.0667344896417
intent_acc,0.9483443708609272,0.3655629139072848,0.6490066225165563,0.7721854304635761,0.7774834437086092,0.6410596026490066,0.6649006622516557,0.6556291390728477
slot_precision,0.803505307331523,0.15599343185550082,0.3741599826577065,0.3934159723633408,0.41299204129920414,0.3651734355935158,0.4225290379136533,0.4177054722163533
slot_recall,0.7933219595417987,0.17549261083743842,0.41570327552986513,0.4286979627989371,0.44954343245141654,0.45346320346320346,0.43413645575320875,0.44377104377104376
slot_f1,0.7983811626195733,0.16516951608229496,0.3938391329150029,0.41029988343753315,0.4304932735426009,0.40455730423867914,0.4282541092847624,0.4303439268611232
sementic_frame_acc,0.41324503311258276,0.0,0.018543046357615896,0.02781456953642384,0.039735099337748346,0.010596026490066225,0.025165562913907286,0.031788079470198675
loss,0.9531262923228113,9.82800988649067,4.66990500876778,4.255898193309181,4.089532582383407,5.055357117401926,4.192492226550454,4.43227069879833
time,1.2009961605072021,287.34007358551025,53.590167760849,54.38173151016235,52.151145696640015,53.64677047729492,54.47474026679993,53.322571992874146
