,No attack,Word level [ALL],Word level [de],Word level [es],Word level [fr],Word level [ja],Word level [pt],Word level [zh_cn]
perplexity,2.139601970973768,49216.589965900625,190.61255008797897,121.95042277888248,89.60139101931924,1582.2536528235987,95.80188594115408,66.2151655724174
intent_acc,0.9576158940397351,0.40927152317880794,0.7337748344370861,0.766887417218543,0.7827814569536424,0.686092715231788,0.8079470198675497,0.6768211920529801
slot_precision,0.9306169965075669,0.10720116089243606,0.42782258064516127,0.419815668202765,0.47402477352560546,0.36503584985238297,0.4042084168336673,0.517132729421032
slot_recall,0.9297511049081182,0.1240814612639093,0.4624101111353236,0.424312994876572,0.5901035673187572,0.37622256031297546,0.46229658491863396,0.5856378233719893
slot_f1,0.9301838491971143,0.11502530167380302,0.4444444444444445,0.4220523511697939,0.5257330326020094,0.370544792893075,0.43130546348765103,0.5492574775151643
sementic_frame_acc,0.752317880794702,0.0,0.01456953642384106,0.010596026490066225,0.015894039735099338,0.01456953642384106,0.009271523178807948,0.045033112582781455
loss,0.46995288789223294,9.588794798600047,4.192563568918328,4.011321156903317,3.6010782919431987,4.979684837240922,3.3958590407120552,3.461703026294708
time,1.6478347778320312,267.63605403900146,48.735907554626465,50.135857582092285,47.722590923309326,51.92615461349487,48.02029824256897,50.28402614593506
